gene log2FoldChange
AT2G25810 3.8583004936818925
AT3G28315 3.854337695069197
AT1G16770 3.843513164050032
AT4G01630 3.843385872947461
AT2G02610 3.8396295053019402
AT5G03860 3.8360799196499653
AT2G03520 3.822767506635606
AT5G51060 3.822052714686176
AT5G46900 3.810802524531245
AT5G50770 3.805154611297179
AT2G23640 3.8015549002711504
AT4G11310 3.7900878935338054
AT1G53130 3.789211659424654
AT1G62440 3.7887137651363876
AT1G47395 3.753266113717495
AT4G37420 3.7402397254445097
AT1G03790 3.7371289845111355
AT2G33070 3.737115127306985
AT1G71250 3.7344553904749427
AT5G07330 3.71556310098903
AT1G48990 3.709279096914528
AT2G27380 3.703471531760089
AT1G13609 3.7034106828915134
AT2G33520 3.6991531550586814
AT1G66360 3.693224589872609
AT4G30290 3.680991422673819
AT3G02410 3.6730900927784305
AT5G23220 3.6440796770081816
AT1G47400 3.642509741755834
AT1G23070 3.6372202543785384
AT3G45130 3.6299826465930325
AT5G55410 3.6218284833734207
AT1G64940 3.616473643563498
AT3G48280 3.608577133659646
AT1G08430 3.6064134484573236
AT4G30280 3.5970117086572553
AT3G24650 3.5964594662434903
AT1G77100 3.589640615985673
AT3G03620 3.5685005389800466
AT5G66080 3.5658944962224486
AT2G19990 3.54319851482832
AT2G19320 3.533683550694014
AT5G65550 3.5273357227893363
AT5G60220 3.506418409161457
AT3G01570 3.5033165400351653
AT1G65330 3.5010203382132263
AT1G25422 3.4929686791045813
AT1G22600 3.4867419677677214
AT2G28690 3.4740863927260968
AT4G12520 3.4729227040211352
AT2G15010 3.470242211904954
AT3G01190 3.4606643198069373
AT2G18340 3.457510137714501
AT2G21820 3.441363710341555
AT1G60090 3.4342866958310085
AT5G50175 3.432354770528628
AT5G01300 3.423859854913903
AT5G19720 3.4074952409142525
AT4G12510 3.402817150086698
AT5G62800 3.38627634478753
AT2G36770 3.379949643678251
AT4G15160 3.3637938177498925
AT4G21020 3.363094893510713
AT3G24540 3.3554040165809558
AT4G36880 3.348667514936972
AT4G02290 3.3419772333141116
AT5G48850 3.340579300485542
AT4G02330 3.3373987656067983
AT3G56980 3.330515404361873
AT5G43770 3.3285133425477187
AT5G51210 3.3246453044379445
AT1G14500 3.3233329489910397
AT4G27160 3.3219380455117618
AT5G60660 3.3116480903844727
AT3G04420 3.303104326643595
AT3G15280 3.2981986929840037
AT1G31750 3.2887796883227023
AT5G33395 3.264982855879486
AT2G21720 3.264168625851465
AT1G28640 3.261025254188357
AT3G15670 3.2603479153927144
AT1G20190 3.2555194275896118
AT2G30130 3.2519199416066376
AT5G06720 3.2466506844589187
AT2G47550 3.239260531960418
AT1G55440 3.2283979120036768
AT2G46740 3.222982409813943
AT4G36700 3.220200082418824
AT3G60280 3.2192849853259355
AT1G02700 3.2192229082590487
AT2G16005 3.2124372581323324
AT5G04120 3.203494078752259
AT1G56430 3.2027429667689233
AT5G09640 3.1989871147062408
AT4G26200 3.1919030328952935
AT4G31830 3.186506527597956
AT1G71380 3.1855774368834626
AT5G39580 3.1853466295671415
AT2G46950 3.1737987179735017
AT1G05660 3.1695670293801497
AT2G40170 3.1665888122743966
AT1G14960 3.1413067008738027
AT1G30730 3.1402899414125933
AT5G66780 3.1401173622680574
AT3G14380 3.1381539800725866
AT1G27040 3.133520763642875
AT5G54060 3.1246116938963455
AT3G59850 3.1189822026578664
AT1G52690 3.1052816629153615
AT5G20670 3.100263175020468
AT3G20160 3.10006909777407
AT1G16730 3.0990281704434683
AT1G35140 3.0877699312020375
AT3G46280 3.084900101809327
AT5G24130 3.084349589249689
AT4G37430 3.0840195686441234
AT4G18920 3.0769858703950703
AT5G07190 3.076773075760962
AT1G12064 3.0652179886549757
AT3G46230 3.0613808508190195
AT4G27530 3.059830330656858
AT2G47270 3.059587475353924
AT5G43030 3.059134018796212
AT5G40590 3.0589100612516402
AT1G48130 3.057285487652803
AT5G39720 3.0463118560286673
AT1G44608 3.0272095285939162
AT5G48010 3.006265483706802
AT2G29380 2.997342995483381
AT4G23515 2.9957219919298956
AT1G61840 2.9926406552151157
AT3G21680 2.980130875514241
AT5G48000 2.969805488039006
AT5G38790 2.9563955959955828
AT2G39040 2.955318527312556
AT2G04500 2.949500746423479
AT2G47770 2.948847356025707
AT3G03280 2.9416364003941773
AT1G06520 2.9379824907800467
AT2G38905 2.921385388669106
AT1G75830 2.919670355917097
AT1G54970 2.9192193033957667
AT1G01480 2.915667371663219
AT5G13170 2.914347857928033
AT4G30420 2.9106608120560957
AT1G07985 2.903884625454115
AT1G50090 2.903223301821476
AT1G52343 2.9021879696860235
AT3G57020 2.899703640237581
AT2G44110 2.894015553449803
AT5G45280 2.891525505963137
AT2G33880 2.8904906778254986
AT2G25150 2.875975523996588
AT2G22470 2.8741299836201795
AT2G18970 2.8533350239012796
AT2G18980 2.8432219504727962
AT1G80090 2.8275209973557853
AT3G21670 2.826517477416035
AT5G60760 2.8219758258792025
AT1G05680 2.8214246558591385
AT4G25810 2.814343297085557
AT1G09500 2.811499730963401
AT4G37400 2.8095530189991313
AT1G10550 2.803205168039271
AT2G41260 2.795794563018719
AT5G07990 2.7956309569537967
AT3G25290 2.7944372832850437
AT4G13420 2.792918475513456
AT5G42600 2.790844860132905
AT5G24100 2.7907480754662557
AT2G21880 2.7878852363569164
AT1G51830 2.7868989891995115
AT2G47780 2.774785250312173
AT4G35660 2.7736952871268175
AT1G44350 2.772378850680181
AT5G65080 2.769539471157422
AT1G59940 2.765029100727245
AT5G35935 2.7650207794500368
AT4G12545 2.7587039480201008
AT1G76930 2.752238405560854
AT4G16563 2.7408850372266604
AT2G25890 2.740652542785951
AT5G16460 2.7268764619447805
AT3G10815 2.725646678958892
AT1G50930 2.7227936239228585
AT2G43590 2.7181978245004985
AT3G28345 2.71154719297204
AT3G54510 2.7050389414885228
AT3G14880 2.7048277446320235
AT3G62680 2.696202741395872
AT4G38420 2.6947352745646262
AT4G22460 2.6790680447959496
AT1G04920 2.678410414813565
AT1G48470 2.671256958680152
AT5G01670 2.66401407079518
AT3G44830 2.6593366672574055
AT4G30670 2.6590645653887175
AT2G30766 2.656985760615075
AT1G29025 2.6534531931399714
AT3G28340 2.6474325952348394
AT2G27300 2.6445774574150045
AT4G13440 2.6420683966472693
AT2G35300 2.6411129447384125
AT1G32170 2.630524682241324
AT5G39240 2.6235261218387147
AT2G44460 2.6172800678211767
AT5G03795 2.6135344729461583
AT1G18100 2.610325253433423
AT5G64120 2.6047078081480226
AT1G67100 2.6012579280983132
AT2G32830 2.598561330627683
AT2G04680 2.5953739626726713
AT3G45530 2.5924180527234424
AT5G22890 2.590578467416348
AT1G09240 2.5861499404222332
AT4G19030 2.583631962769725
AT1G60740 2.5779723468394278
AT1G03120 2.577798240981725
AT5G38200 2.570090042069948
AT5G22355 2.569711887247928
AT3G54590 2.5640102930782387
AT5G54400 2.5628376532333013
AT1G61800 2.5608073928222406
AT1G48930 2.55961743455845
AT3G30460 2.5587816452513525
AT1G12130 2.5574557874347916
AT2G32120 2.5573612385356315
AT5G39220 2.552105344944906
AT3G50610 2.551954911819207
AT5G06760 2.551565404124225
ATMG01170 2.5359265133030684
AT1G78390 2.535888456758778
AT5G01330 2.5275041209840436
AT2G38530 2.5266945094032027
AT3G29590 2.518696534338068
AT3G14850 2.5163815719210274
AT4G02280 2.5137560225592486
AT2G19900 2.5100417566607263
AT5G53250 2.5093039113195
AT1G77640 2.5071513055565653
AT3G01220 2.5055608523726525
AT1G76240 2.5029438327620146
AT2G41850 2.4965363223086534
AT2G43150 2.4957582993351615
AT3G05890 2.492048348066356
AT2G20562 2.490990209348655
AT2G07725 2.4906922097449016
AT3G02480 2.48436826876678
AT1G65610 2.4814448621327356
AT4G33800 2.4743733339032117
AT3G49570 2.4706022734551283
AT1G16030 2.4704829556649592
AT2G34655 2.4639935062070037
AT3G59120 2.457954571362665
AT5G01380 2.4574548166050496
AT1G69600 2.4493884496491845
AT2G38110 2.4488503001344024
AT5G42290 2.445610062692531
AT5G01050 2.444795969903879
AT5G46040 2.444027085831427
AT1G69870 2.437383959689921
AT3G21340 2.432724470715687
AT5G67080 2.431641611552394
AT3G54580 2.4261620272849513
AT2G02680 2.4218708291562723
AT2G32530 2.420327313943715
AT5G49270 2.419643760594223
AT4G30410 2.4194412430578507
AT2G18150 2.413565616614212
AT1G26970 2.4131851450239585
AT4G34419 2.4083850027032425
AT5G15150 2.4081821758225703
AT5G35190 2.400683103318782
AT1G08500 2.3969996004400884
AT5G13910 2.383393970715511
AT4G14090 2.382847754941864
AT5G38020 2.379285965569153
AT3G28200 2.3785938013031167
AT2G33380 2.3744708844127174
AT5G22410 2.3718916936886605
AT1G26730 2.370465809074773
AT5G57540 2.3651169989481993
AT2G14247 2.3645928882732496
AT1G15550 2.3615517374627477
AT4G31470 2.346952800239586
AT4G39500 2.343156532490251
AT4G30180 2.3426313088694024
AT1G70990 2.3418303009469845
AT2G29500 2.335490132785074
AT1G04250 2.3237974281204012
AT5G49080 2.3225721507215025
AT2G38480 2.3209857398771456
AT3G12700 2.3204459737346927
AT2G36270 2.3174592888008663
AT1G16850 2.3149172630152735
AT1G52560 2.3143305686808877
AT5G38700 2.313356462187277
AT2G17070 2.3102228289097932
AT4G11190 2.3073399183163206
AT4G00080 2.3056595715038215
AT1G23060 2.3046096489597674
AT3G10710 2.303247749981062
AT1G03870 2.302042306270143
AT2G32190 2.2979223273847196
AT5G66110 2.2948788764005834
AT4G28085 2.2933711867670454
AT2G14878 2.2905826606506663
AT2G26420 2.2881794108615403
AT1G62770 2.282383658020958
AT5G64100 2.281819177323048
AT5G53980 2.269245483515004
AT2G44370 2.259493066639006
AT5G20820 2.2548283680077734
AT5G50360 2.2541611025281467
AT2G19660 2.2524036881106357
AT4G39070 2.2453988872088817
AT5G06640 2.242529186028975
AT1G21910 2.235566831298147
AT1G64110 2.2260631611298947
AT2G37670 2.222292958588591
AT1G75620 2.2210696652480544
AT1G50580 2.2197789089898454
AT3G63470 2.2176931122087553
AT2G27080 2.216062994259889
AT3G01900 2.205778672485534
AT1G66470 2.1993837339739226
AT4G34810 2.188341762903248
AT4G30170 2.1816352381632567
AT5G40730 2.181403396732682
AT3G52780 2.1806473832758173
AT1G30860 2.1804949953391057
AT1G20380 2.1756552427901377
AT1G47980 2.1730311010346988
AT1G30870 2.1706572492525193
AT4G21760 2.1701489388787643
AT1G23720 2.1647845618390384
AT5G03510 2.1612559235288273
AT4G16620 2.1607595463311235
AT4G20820 2.1596702354260295
AT3G22540 2.159464825340859
AT1G70460 2.156953371960853
AT1G21550 2.1555066293240004
AT3G59710 2.140511818765301
AT3G05920 2.1391683188665374
AT1G65970 2.1337494750064594
AT3G23180 2.130911300459004
AT3G07000 2.119371889516068
AT1G23149 2.11213559735873
AT1G66540 2.111343148052297
AT5G52300 2.110695253598121
AT5G17220 2.1088901492233165
AT3G49845 2.10438093866318
AT2G31980 2.10332317349726
AT4G24310 2.099932712794311
AT1G10970 2.0978432361714723
AT5G26260 2.096092750147213
AT1G28360 2.0954923490282
AT4G13180 2.0874179181945847
AT1G12040 2.0871535136665513
AT4G13390 2.085056725147261
AT2G42850 2.07837639283862
AT1G17060 2.077450696582645
AT5G26660 2.0764897046651525
AT1G17180 2.067978284509105
AT5G65870 2.0674460523743123
AT4G28850 2.0515624844882923
AT1G15640 2.044459202713546
AT5G47550 2.039473886995587
AT3G44300 2.0374092842777833
AT5G13930 2.0363637837089152
AT1G69880 2.036162681201208
AT1G04040 2.0317485779957694
AT5G37990 2.0303327315414323
AT3G08030 2.029442608130223
AT2G30340 2.025010993917923
AT3G49120 2.024939645972575
AT5G24600 2.0247209781952247
AT2G22170 2.020663811244189
AT3G24670 2.019656155271284
AT2G41970 2.017053117196888
AT1G33612 2.0144592897398717
AT1G26770 2.0110591952756995
AT1G75590 1.997770838567514
AT2G35210 1.987875849104147
AT2G21140 1.9873272014890948
AT3G11050 1.9858346587863343
AT2G32460 1.9840082619044581
AT2G36210 1.9814535589311184
AT5G24910 1.9726700350333017
AT5G24105 1.9719701152982165
AT5G23750 1.9680641134479575
AT3G25790 1.9670328403383046
AT1G62660 1.9656328774483298
AT1G64660 1.965382529128984
AT2G41380 1.9621424500355238
AT5G05500 1.9610495412588445
AT3G55720 1.9587646765025828
AT1G64920 1.9516834368435712
AT2G42610 1.951207989786067
AT5G38940 1.9492742709678177
AT2G17500 1.9490887933268564
AT1G02810 1.9467139458180986
AT3G44320 1.9456356375489314
AT2G46970 1.9424950403054813
AT3G02885 1.9420088398152
AT1G64380 1.9380736678085568
AT1G74020 1.9362533765797738
AT5G09980 1.9322363172915953
AT4G17490 1.9318065735262413
AT4G01240 1.9301656413190982
AT5G63350 1.9296447093391418
AT2G41800 1.9285219879832038
AT1G26960 1.9254978276020032
AT1G66450 1.9195150436498658
AT1G05100 1.9129783773361317
AT2G47260 1.912041725506229
AT1G16370 1.9106607776254314
AT1G76680 1.9054957715654994
AT1G62980 1.9035750434615675
AT5G04970 1.902439305328473
AT2G26870 1.901121457682018
AT2G32430 1.897057070672314
AT5G01040 1.8959613081255076
AT5G42510 1.8954944802977267
AT1G09540 1.8940951653316518
AT3G10720 1.8934674449649551
AT2G38500 1.8889540084085121
AT5G02360 1.8848955325171615
AT4G37070 1.8844005631389358
AT3G25780 1.8815184854997709
AT1G03990 1.8811532692368154
AT3G59220 1.8774622428873222
AT4G32460 1.875376605092946
AT3G24420 1.8714754937087552
AT4G36430 1.8661144332831925
AT1G62710 1.8648870156597213
AT5G57785 1.858920171146046
AT5G24090 1.8577546033691084
AT2G44910 1.8549506989118378
AT2G30930 1.8545760453415878
AT3G43270 1.8531342791976335
AT4G35720 1.8474391325329376
AT4G11290 1.846932779152233
AT3G12240 1.8458877191969811
AT4G09030 1.845128593582881
AT2G40610 1.8433584060088914
AT4G31330 1.8343727490327548
AT3G54770 1.8273781615536364
AT5G14330 1.814907535733738
AT1G79410 1.8119581366987318
AT3G15115 1.8077910565291773
AT1G54570 1.8055542357092806
AT2G39130 1.8050182062127544
AT1G76690 1.8047102770459862
AT2G45750 1.802692383875283
AT1G50630 1.8017608114262413
AT3G51240 1.7926144670345736
AT2G37130 1.790056076057795
AT1G44970 1.7866854207762874
AT2G17080 1.7845741236351664
AT1G03940 1.7805426941781675
AT5G57260 1.7753234562002698
AT5G12880 1.7733771699964922
AT5G17330 1.7723916421673975
AT5G57530 1.7714282150892005
AT3G46700 1.7700985178885233
AT3G05390 1.7655215099598716
AT1G53470 1.7653417231098691
AT1G65730 1.7647125850949428
AT5G56540 1.7594272030293316
AT4G09820 1.7585224545800087
AT3G20300 1.7584674558717115
AT1G21310 1.7562485826363554
AT4G28650 1.7544433043373004
AT1G14520 1.7544171684126222
AT1G77330 1.7536476421189071
AT5G38970 1.7532186925667306
AT5G45580 1.7491162049056517
AT3G50760 1.7487310105316642
AT3G28550 1.7467214101720705
AT5G52250 1.7433379453611135
AT1G73260 1.7429692458693693
AT5G25190 1.7413534859516913
AT2G17300 1.7372744933718312
AT3G12580 1.7361511352982002
AT2G42660 1.7351487775150687
AT1G51850 1.7340071703266442
AT1G08590 1.7337296239051911
AT4G23690 1.7336767109355238
AT2G41312 1.7334292985449244
AT3G55120 1.7330954455153023
AT5G26340 1.7289751993042481
AT1G76160 1.7281589534111168
AT1G61667 1.727020004090838
AT1G48660 1.7236254527563868
AT1G22530 1.7207875837732938
AT1G70230 1.7186336414978025
AT1G22230 1.7166270582872851
AT1G31770 1.7158820350644886
AT4G15120 1.7150743310814494
AT2G38010 1.7142823936761507
AT4G13340 1.7137067924523315
AT3G27650 1.713417270599051
AT3G62270 1.7111681605533176
AT3G18200 1.7110715522961009
AT3G45970 1.7062919983220937
AT1G64390 1.7037893348952933
AT1G76500 1.6988647010125786
AT2G34930 1.6978944371675206
AT5G13870 1.6977391691823607
AT4G34710 1.6974445688037982
AT3G25597 1.6950607055565707
AT1G32100 1.694253704187864
AT2G22970 1.6941944089416745
AT5G46730 1.6902975441176158
AT2G29730 1.6860877112208652
AT1G78970 1.680986699360758
AT5G17820 1.6771565812089346
AT4G36010 1.6765415969304729
AT1G20070 1.6754080420465973
AT1G72210 1.6748284421702926
AT1G74310 1.6745480710202878
AT5G40390 1.6729265750742264
AT5G10720 1.6678767194910198
AT3G09260 1.6674450966655494
AT1G17170 1.665852151913913
AT2G39430 1.6619444762289384
AT5G17700 1.6607824089383976
AT1G69530 1.6603773019264576
AT2G44790 1.6588037159136348
AT3G49960 1.657784328847207
AT2G30230 1.6565010872905812
AT4G30980 1.6509612156652096
AT3G13790 1.6484522065447995
AT1G78850 1.6431176593952819
AT2G24980 1.6385278988954568
AT3G55230 1.6362060274543913
AT5G16360 1.6351140493413048
AT5G25830 1.6335061073031805
AT1G28390 1.6305903437184224
AT4G37520 1.6285661538010914
AT3G13520 1.627358685690705
AT5G66170 1.6216690473585278
AT1G51800 1.6207014084087574
AT5G07110 1.6197760679334554
AT1G19180 1.6160902482396153
AT4G22010 1.6154768823645558
AT1G03495 1.6146593714712676
AT4G34881 1.6102285252849962
AT3G49780 1.607639406157805
AT2G25220 1.6076171204459728
AT1G68870 1.6063818600788622
AT5G21280 1.5940857947580362
AT2G43060 1.5926744116927471
AT1G30690 1.5923793639988835
AT3G28180 1.5917758976158902
AT1G72470 1.5903130953062572
AT5G03670 1.5836534602606358
AT1G17620 1.5830944125922655
AT5G05270 1.5808892113827324
AT3G05490 1.5743847086160745
AT3G23800 1.5737668433631586
AT5G66920 1.5687423977573942
AT1G55850 1.5641952226285138
AT3G52470 1.5606712157688818
AT4G24040 1.560586477729934
AT2G41290 1.5567224128057287
AT2G29740 1.5513296092115734
AT3G57010 1.5497094410347076
AT5G21105 1.5477169341608306
AT5G57390 1.5469012604660226
AT1G19450 1.5321284004922557
AT1G27020 1.5320673373357079
AT1G17020 1.5301750767020057
AT3G12610 1.5226261326066632
AT4G03820 1.5222309499547708
AT5G12940 1.5147773932853699
AT4G02700 1.5130858591458385
AT4G15800 1.5125782393021416
AT4G13580 1.510522074914992
AT1G52750 1.5099914207644767
AT2G23180 1.509093470621348
AT4G12880 1.5084254724107697
AT5G13330 1.5081846347109926
AT1G12240 1.5038972545226341
AT1G53180 1.502007460670357
AT1G12110 1.4994624340404654
AT3G61820 1.4957240435776684
AT5G49520 1.495399209909583
AT5G11420 1.493566248090089
AT2G34070 1.4917110224373566
AT1G64980 1.4868910102824446
AT5G17050 1.4864128081586496
AT3G24450 1.4814933772539804
AT1G70890 1.4708286827277857
AT3G27060 1.4688116015957564
AT1G65920 1.4684546940991947
AT1G12080 1.46736635495754
AT2G41475 1.4668122645844757
AT2G30210 1.4639516843515865
AT2G34300 1.4635114805869658
AT2G41660 1.4623844672209487
AT5G64310 1.4614251611564053
AT1G75780 1.4595935533085105
AT4G25260 1.455936636127703
AT2G42570 1.4558956304534063
AT5G24030 1.4528287552068688
AT3G23450 1.4495919848756094
AT3G16180 1.4477918531994276
AT4G12730 1.443609256012195
AT4G16370 1.4427534212921673
AT1G75750 1.434718760848182
AT3G20130 1.4336501886513655
AT4G20170 1.4315831680703852
AT1G19440 1.4313359952376623
AT3G20370 1.4311245164671493
AT3G23820 1.4198645979070381
AT1G15100 1.4188358343651515
AT5G54380 1.41791036389334
AT1G22360 1.417581746205263
AT5G13490 1.417019998576121
AT3G30775 1.412579007549379
AT3G43800 1.4102713678948544
AT2G22560 1.4096246647915418
AT3G47960 1.4071426042026134
AT4G19120 1.4071210123110005
AT3G17860 1.4057360659723281
AT5G10770 1.4049113969913627
AT1G09250 1.4047895508212132
AT3G54400 1.40393512957746
AT4G37410 1.4009329306120615
AT5G11740 1.3884525522887818
AT3G07010 1.3821309666650399
AT2G36890 1.3818288969935768
AT3G23050 1.380827148029261
AT2G43340 1.3794865913541203
AT4G29310 1.3759998878591237
AT4G37450 1.3747874456917544
AT1G53840 1.3714483475328727
AT1G04680 1.3703666002449677
AT1G23020 1.3677993667935673
AT1G62790 1.3643629060099498
AT1G64640 1.3480041884778338
AT4G17800 1.3401209090508546
AT3G05320 1.3396564899463286
AT1G17860 1.3334664082362668
AT4G00150 1.3317984471494078
AT3G06860 1.3258473444130452
AT1G78570 1.31779219819819
AT2G26690 1.3158785149352807
AT4G21990 1.3031848068616203
AT5G11520 1.2865564573045243
AT3G18280 1.2353323251409212
AT5G15230 1.2327736566768384
AT4G37870 1.2213583828277057
AT5G05690 -1.2723457170045802
AT3G57800 -1.3052606345680045
AT1G63880 -1.3053395861939754
AT5G64240 -1.3166221705294958
AT3G18050 -1.3184333432214566
AT5G35970 -1.319396009113276
AT3G45260 -1.3368402670882829
AT1G19660 -1.3411485089369164
AT2G33480 -1.3417071574783286
AT5G19140 -1.3498732484113989
AT5G02020 -1.3526115672659729
AT1G03090 -1.3624455791467984
AT1G29395 -1.3625654900416655
AT3G18890 -1.3951004813080603
AT1G65190 -1.4033142124890996
AT3G56650 -1.4115460422750425
AT2G47400 -1.412130256760373
AT5G04490 -1.4130843585701696
AT3G14930 -1.4138370423012019
AT1G05805 -1.421018708973584
AT1G01240 -1.4210960642471286
AT1G32060 -1.4221877261611187
AT2G43820 -1.4249086339740895
AT1G32540 -1.4280379603065914
AT5G04220 -1.4283482878900249
AT3G59400 -1.4295295114874578
AT5G46110 -1.4296296725039752
AT1G80180 -1.433357564122563
AT5G09660 -1.4372676640711026
AT3G02380 -1.4399571218801328
AT3G17040 -1.4425482901684874
AT5G13730 -1.4483972766579614
AT4G27700 -1.455926621514183
AT2G45850 -1.4601284982578098
AT1G21130 -1.4606254334605184
AT4G15560 -1.465171614944179
AT2G42690 -1.465185119993715
AT1G21400 -1.4654172320037944
AT4G16870 -1.4707196906835127
AT4G25080 -1.4717274188377052
AT3G26650 -1.4768270189045463
AT1G70760 -1.4801901116184784
AT1G07180 -1.4878458953103348
AT4G21280 -1.4881938585552
AT1G77490 -1.4901065714138597
AT3G05160 -1.4928476651012275
AT5G50450 -1.4952134224842832
AT1G69160 -1.4971718920565862
AT1G08980 -1.503769017626874
AT2G39400 -1.5054580254760928
AT1G52870 -1.5075228589883478
AT1G23310 -1.508039766891652
AT4G33000 -1.5087463883628969
AT5G61410 -1.5097401259769
AT1G72640 -1.5110811724258395
AT5G35170 -1.5128688192336341
AT1G25440 -1.5153169009668808
AT5G21930 -1.5227764755115065
AT5G13630 -1.5235014605873913
AT3G50240 -1.533049725469792
AT2G35260 -1.5347227114930986
AT3G61060 -1.53519287526966
AT1G26800 -1.5373559389924762
AT1G03850 -1.5375950365986322
AT4G14020 -1.543712024196443
AT2G05310 -1.5557214017123375
