"","gene","log2FoldChange"
"1518","AT1G17010",2.69421998956562
"1519","AT1G17020",1.30253478761921
"1520","AT1G17030",0.878623749746207
"1521","AT1G17040",0.149569331065768
"1522","AT1G17050",0.412539393893016
"1523","AT1G17060",0.390804163065091
"1524","AT1G17070",0.0812208534260456
"1525","AT1G17080",0.274696607428224
"1526","AT1G17090",0.670081872623211
"1527","AT1G17100",0.840572308353197
"1528","AT1G17110",0.128882059661629
"1529","AT1G17120",0.272195673524376
"1530","AT1G17130",-0.141025111469232
"1531","AT1G17140",-0.15986095567592
"1532","AT1G17145",0.16529439932931
"1533","AT1G17147",-1.82777538223488
"1534","AT1G17160",0.235503023889189
"1535","AT1G17170",0.0856137129691993
"1536","AT1G17180",0.455470969030412
"1537","AT1G17190",0.271071266928236
"1538","AT1G17200",-0.676431492449251
"1539","AT1G17210",0.171206693454234
"1540","AT1G17220",-0.138231874946313
"1541","AT1G17230",-0.580071545432825
"1542","AT1G17235",-1.19344873014085
"1543","AT1G17240",0.23775100055961
"1544","AT1G17250",0.101572269749655
"1545","AT1G17260",0.408059632528757
"1546","AT1G17270",-0.202217523316562
"1547","AT1G17280",0.280981391958996
"1548","AT1G17285",0.64061448060123
"1549","AT1G17290",-0.00788836780655268
"1550","AT1G17300",-1.38128985824466
"1551","AT1G17310",4.37818038532804
"1552","AT1G17330",-0.0887337084031707
"1553","AT1G17340",0.432973767121498
"1554","AT1G17345",-1.92224248507537
"1555","AT1G17350",0.0278528357274713
"1556","AT1G17360",0.269109957551256
"1557","AT1G17370",0.142893815802502
"1558","AT1G17380",-1.04940760672273
"1559","AT1G17400",-0.789342239363181
"1560","AT1G17410",0.0137402008063782
"1561","AT1G17420",0.181766228905654
"1562","AT1G17430",0.528902589368672
"1563","AT1G17440",0.282670191111092
"1564","AT1G17450",0.0630488961927185
"1565","AT1G17455",-0.00740416929905782
"1566","AT1G17460",-0.0911655032453318
"1567","AT1G17470",-0.20103045469875
"1568","AT1G17480",-0.373732067928309
"1569","AT1G17490",0.389370207890758
"1570","AT1G17500",-0.00679128130245895
"1571","AT1G17510",-0.672162799693956
"1572","AT1G17520",-0.0595295305153033
"1573","AT1G17530",0.136376326305272
"1574","AT1G17540",0.148597857714787
"1575","AT1G17550",1.19145941791834
"1576","AT1G17560",-0.796294813552177
"1577","AT1G17580",-0.070728555922432
"1578","AT1G17590",-0.168845244335325
"1579","AT1G17600",-0.808811726935945
"1580","AT1G17610",-2.73026850387327
"1581","AT1G17620",0.173012142993861
"1582","AT1G17630",-0.695715863788831
"1583","AT1G17640",-0.13052609197592
"1584","AT1G17650",-0.398596255603716
"1585","AT1G17665",-0.0996946325749539
"1586","AT1G17680",0.0533469684279394
"1587","AT1G17690",-0.872312673450205
"1588","AT1G17700",-0.722681156403272
"1589","AT1G17710",0.368004130082925
"1590","AT1G17720",-0.0961784003723109
"1591","AT1G17730",0.248529611925103
"1592","AT1G17744",-0.132946385590695
"1593","AT1G17745",1.94765017293471
"1594","AT1G17750",-0.362344686899716
"1595","AT1G17760",-0.0364942353678875
"1596","AT1G17780",0.038866140425327
"1597","AT1G17790",0.308863834774363
"1598","AT1G17810",5.14745216334603
"1599","AT1G17820",0.209144580347809
"1600","AT1G17830",0.957996862826357
"1601","AT1G17840",0.336790853199568
"1602","AT1G17850",-0.323844735560332
"1603","AT1G17860",-0.511069309681285
"1604","AT1G17870",0.711333034301447
"1605","AT1G17880",-0.768455243863992
"1606","AT1G17890",-0.040555352056184
"1607","AT1G17920",-0.0673718548584972
"1608","AT1G17930",0.100715662052533
"1609","AT1G17940",2.28267972132088
"1610","AT1G17950",2.82507389999284
"1611","AT1G17960",-0.796799353085541
"1612","AT1G17970",0.397422569326203
"1613","AT1G17980",0.0304501845662133
"1614","AT1G17990",0.336756709252908
"1615","AT1G18000",0.37279053144599
"1616","AT1G18020",0.630064259609312
"1617","AT1G18030",-0.11826620171555
"1618","AT1G18040",-0.191155719255029
"1619","AT1G18060",0.717103872811971
"1620","AT1G18070",-0.346895903738657
"1621","AT1G18080",-0.616190704551015
"1622","AT1G18090",-1.17747009174702
"1623","AT1G18100",2.87136909679082
"1624","AT1G18140",-0.908553074281549
"1625","AT1G18150",0.185582018544025
"1626","AT1G18160",0.0602982339259145
"1627","AT1G18170",-0.102075373848692
"1628","AT1G18180",0.637464353062246
"1629","AT1G18190",0.0406651261252171
"1630","AT1G18200",-0.647722286081371
"1631","AT1G18210",-0.392751347631508
"1632","AT1G18250",-0.910029274421706
"1633","AT1G18260",0.433101603909265
"1634","AT1G18265",1.69889165536615
"1635","AT1G18270",0.474007611429068
"1636","AT1G18280",1.24499832472499
"1637","AT1G18290",0.285388438748199
"1638","AT1G18300",-1.02011973765068
"1639","AT1G18320",-0.535307761432259
"1640","AT1G18330",0.53552113777829
"1641","AT1G18335",0.295319576152892
"1642","AT1G18340",-0.105303369797797
"1643","AT1G18350",-0.731434392636682
"1644","AT1G18360",0.81284218614269
"1645","AT1G18370",-0.190554451538115
"1646","AT1G18390",-0.798455578409448
"1647","AT1G18400",-2.29209038464738
"1648","AT1G18410",-0.991768976697832
"1649","AT1G18420",-0.0991737138918345
"1650","AT1G18440",-0.438967027482276
"1651","AT1G18450",-0.147999372134028
"1652","AT1G18460",0.713081638762168
"1653","AT1G18470",0.340209754280889
"1654","AT1G18480",-0.724339084639081
"1655","AT1G18485",-0.161411028097167
"1656","AT1G18490",0.121310195119835
"1657","AT1G18500",-0.754825703466979
"1658","AT1G18540",-0.79897706872246
"1659","AT1G18550",0.103102555782185
"1660","AT1G18560",0.0749346073869113
"1661","AT1G18570",-0.834165539417431
"1662","AT1G18580",-0.104696419932994
"1663","AT1G18590",-0.011282438921319
"1664","AT1G18600",-0.131040151649996
"1665","AT1G18610",-0.0907298423422423
"1666","AT1G18620",0.232094731082837
"1667","AT1G18630",-0.67544666015485
"1668","AT1G18640",-0.33055482869784
"1669","AT1G18650",0.216520353855538
"1670","AT1G18660",0.04915392589886
"1671","AT1G18670",0.667352385018371
"1672","AT1G18680",0.0721935642754933
"1673","AT1G18690",-0.0721988331964439
"1674","AT1G18700",0.0236034717237215
"1675","AT1G18710",2.9531050974233
"1676","AT1G18720",0.69309480292301
"1677","AT1G18730",0.535186123177828
"1678","AT1G18740",-0.0527254838665222
"1679","AT1G18750",0.364482038404867
"1680","AT1G18773",-0.499856531361484
"1681","AT1G18800",-0.483904463370382
"1682","AT1G18810",0.588545391616654
"1683","AT1G18830",0.498617682893783
"1684","AT1G18835",0.191265946203187
"1685","AT1G18840",0.519126022772624
"1686","AT1G18850",-0.759293103543942
"1687","AT1G18860",1.02128291439527
"1688","AT1G18870",2.80903014401375
"1689","AT1G18880",0.349756089704612
"1690","AT1G18890",0.205160018749556
"1691","AT1G18900",-0.398127749866623
"1692","AT1G18910",-0.491686011266785
"1693","AT1G18940",0.37664503570163
"1694","AT1G18950",-0.0241387142985477
"1695","AT1G18960",0.879986176486106
"1696","AT1G18970",-1.88633087231443
"1697","AT1G18975",0.992515494937445
"1698","AT1G18980",0.113388289043353
"1699","AT1G18990",-0.322246649907611
"1700","AT1G19000",0.327848905683688
"1701","AT1G19010",-0.166146164097769
"1702","AT1G19020",-0.856224576321273
"1703","AT1G19025",-0.181691810595749
"1704","AT1G19040",-0.89380733237442
"1705","AT1G19050",-2.59302976743395
"1706","AT1G19080",-0.0917268485954389
"1707","AT1G19070",-0.100741474454565
"1708","AT1G19100",-0.192096208150272
"1709","AT1G19110",-0.00880689972742979
"1710","AT1G19115",-1.09563053004997
"1711","AT1G19120",-0.341305673936697
"1712","AT1G19130",0.124685978882736
"1713","AT1G19140",0.241976578739253
"1714","AT1G19150",0.425558186118925
"1715","AT1G19160",0.0179380266650818
"1716","AT1G19170",-0.0542861533973011
"1717","AT1G19180",-0.239426814434488
"1718","AT1G19190",1.334794225459
"1719","AT1G19200",1.82578493756634
"1720","AT1G19210",1.45411797047337
"1721","AT1G19220",-0.568799399779898
"1722","AT1G19230",1.85424443241845
"1723","AT1G19240",-0.569775843500579
"1724","AT1G19250",0.261892441967338
"1725","AT1G19270",0.388438519293445
"1726","AT1G19290",-0.304989191946395
"1727","AT1G19300",-0.279920218278071
"1728","AT1G19310",-0.070280470305889
"1729","AT1G19320",-3.37634234061264
"1730","AT1G19330",0.996395601535658
"1731","AT1G19340",-0.356335968591371
"1732","AT1G19350",0.279560760420898
"1733","AT1G19360",-0.502470282635444
"1734","AT1G19370",0.133453303670145
"1735","AT1G19380",-0.981784929745829
"1736","AT1G19390",0.030199055114184
"1737","AT1G19394",2.35978458954303
"1738","AT1G19396",0.30079542786471
"1739","AT1G19397",0.990403884298277
"1740","AT1G19400",0.921389098008204
"1741","AT1G19430",0.0639802493544271
"1742","AT1G19440",-0.0353320375128423
"1743","AT1G19450",-0.654838873170666
"1744","AT1G19480",0.131978673084085
"1745","AT1G19485",-0.230234731377115
"1746","AT1G19490",1.48538969525964
"1747","AT1G19500",1.56398049824971
"1748","AT1G19510",-0.415208541652691
"1749","AT1G19520",-0.560277247803283
"1750","AT1G19530",1.44087946638993
"1751","AT1G19540",0.782593879492676
"1752","AT1G19565",-0.939152268720943
"1753","AT1G19570",1.85795777980414
"1754","AT1G19580",-0.0136942717624177
"1755","AT1G19600",-0.502107425880883
"1756","AT1G19610",0.135203088130509
"1757","AT1G19630",0.713451054043615
"1758","AT1G19620",-1.49194449022963
"1759","AT1G19640",0.165092593648789
"1760","AT1G19650",0.56079138106261
"1761","AT1G19660",1.78624062352323
"1762","AT1G19670",-0.420729236265226
"1763","AT1G19680",0.19243392740798
"1764","AT1G19690",0.344210168904708
"1765","AT1G19700",0.255217990365823
"1766","AT1G19710",-0.209260465780144
"1767","AT1G19715",0.191033492275607
"1768","AT1G19720",-0.129145068419374
"1769","AT1G19730",-0.0335938941607522
"1770","AT1G19740",-0.0954347844399162
"1771","AT1G19750",-0.714782289003238
"1772","AT1G19770",-0.970443804254558
"1773","AT1G19780",-0.809960388700554
"1774","AT1G19790",-0.131686033552889
"1775","AT1G19800",-0.295022084188079
"1776","AT1G19830",-0.489706863988341
"1777","AT1G19835",0.542917890991247
"1778","AT1G19840",-0.66306642481783
"1779","AT1G19850",0.518999092114829
"1780","AT1G19860",0.192478252249298
"1781","AT1G19870",0.0256865281476076
"1782","AT1G19880",-0.177192918760864
"1783","AT1G19900",0.559193440317076
"1784","AT1G19910",0.39427625452905
"1785","AT1G19920",0.0625968630272721
"1786","AT1G19940",0.0877821576615747
"1787","AT1G19950",-0.480165125117541
"1788","AT1G19960",-0.924294704813135
"1789","AT1G19970",1.81648701503615
"1790","AT1G19980",0.164189262999325
"1791","AT1G19990",-0.718455986336866
"1792","AT1G20010",-0.255385320052144
"1793","AT1G20020",-0.0446640185788654
"1794","AT1G20030",2.16478413868921
"1795","AT1G20050",0.0959053402393499
"1796","AT1G20060",-0.0607635560886273
"1797","AT1G20065",-1.22494946596734
"1798","AT1G20070",0.368966505698703
"1799","AT1G20090",0.168154639595693
"1800","AT1G20100",-0.232384124920915
"1801","AT1G20110",0.340309605832695
"1802","AT1G20120",-0.51922068786154
"1803","AT1G20140",-0.415821782415902
"1804","AT1G20160",1.69819966231209
"1805","AT1G20180",4.17464174294468
"1806","AT1G20190",-0.253434851637231
"1807","AT1G20200",-0.153373771759679
"1808","AT1G20220",-0.928449892829593
"1809","AT1G20225",0.478949518056367
"1810","AT1G20230",-0.66127351393842
"1811","AT1G20260",0.521313528731338
"1812","AT1G20270",0.47445837644763
"1813","AT1G20300",-0.63105091691271
"1814","AT1G20310",-0.192517931898729
"1815","AT1G20330",-0.198607684034478
"1816","AT1G20340",0.0314254036247268
"1817","AT1G20350",-0.0668786349600352
"1818","AT1G20370",-0.57045762773939
"1819","AT1G20380",-0.842100663058261
"1820","AT1G20400",-1.29989312425292
"1821","AT1G20410",-0.199322844199234
"1822","AT1G20430",-0.547568842629194
"1823","AT1G20440",3.11538276036772
"1824","AT1G20450",3.06904712879845
"1825","AT1G20460",0.301754936607666
"1826","AT1G20470",-0.240902264663157
"1827","AT1G20480",0.0513462399242869
